"Bacteria","Model","Climate_Variable","Lag_Years","x_value","x_scaled","OR","Lower_95CI","Upper_95CI","Relationship_Type"
"3GCR-Ec","Model B","Temperature",1,-5.87155963302753,-2.68675352477554,0.826854484863523,0.677371620532101,1.0107003736904,"Threshold"
"3GCR-Ec","Model B","Temperature",1,-5.82985821517932,-2.68079040318303,0.828272344444201,0.679054037547719,1.01163234129997,"Threshold"
"3GCR-Ec","Model B","Temperature",1,-5.78815679733111,-2.67482728159051,0.829689612137534,0.680733354737578,1.01256796509126,"Threshold"
"3GCR-Ec","Model B","Temperature",1,-5.7464553794829,-2.668864159998,0.831106241780042,0.682409518182258,1.01350719188103,"Threshold"
"3GCR-Ec","Model B","Temperature",1,-5.7047539616347,-2.66290103840549,0.832522187208243,0.684082473962341,1.01444996848608,"Threshold"
"3GCR-Ec","Model B","Temperature",1,-5.66305254378649,-2.65693791681297,0.833937402258657,0.685752168158407,1.01539624172317,"Threshold"
"3GCR-Ec","Model B","Temperature",1,-5.62135112593828,-2.65097479522046,0.835351840767802,0.687418546851037,1.0163459584091,"Threshold"
"3GCR-Ec","Model B","Temperature",1,-5.57964970809008,-2.64501167362795,0.836765456572198,0.689081556120812,1.01729906536064,"Threshold"
"3GCR-Ec","Model B","Temperature",1,-5.53794829024187,-2.63904855203543,0.838178203508362,0.690741142048312,1.01825550939457,"Threshold"
"3GCR-Ec","Model B","Temperature",1,-5.49624687239366,-2.63308543044292,0.839590035412815,0.692397250714119,1.01921523732768,"Threshold"
"3GCR-Ec","Model B","Temperature",1,-5.45454545454546,-2.62712230885041,0.841000906122075,0.694049828198812,1.02017819597674,"Threshold"
"3GCR-Ec","Model B","Temperature",1,-5.41284403669725,-2.6211591872579,0.84241076947266,0.695698820582973,1.02114433215854,"Threshold"
"3GCR-Ec","Model B","Temperature",1,-5.37114261884904,-2.61519606566538,0.84381957930109,0.697344173947183,1.02211359268986,"Threshold"
"3GCR-Ec","Model B","Temperature",1,-5.32944120100083,-2.60923294407287,0.845227289443883,0.698985834372022,1.02308592438747,"Threshold"
"3GCR-Ec","Model B","Temperature",1,-5.28773978315263,-2.60326982248036,0.846635345045739,0.700625618843608,1.02406282707908,"Threshold"
"3GCR-Ec","Model B","Temperature",1,-5.24603836530442,-2.59730670088784,0.848045140842958,0.70226527601153,1.02504575464036,"Threshold"
"3GCR-Ec","Model B","Temperature",1,-5.20433694745621,-2.59134357929533,0.849456555059466,0.703904649451577,1.02603458496007,"Threshold"
"3GCR-Ec","Model B","Temperature",1,-5.16263552960801,-2.58538045770282,0.850869465919186,0.705543582739534,1.02702919592698,"Threshold"
"3GCR-Ec","Model B","Temperature",1,-5.1209341117598,-2.57941733611031,0.852283751646042,0.707181919451191,1.02802946542984,"Threshold"
"3GCR-Ec","Model B","Temperature",1,-5.07923269391159,-2.57345421451779,0.853699290463957,0.708819503162333,1.0290352713574,"Threshold"
"3GCR-Ec","Model B","Temperature",1,-5.03753127606339,-2.56749109292528,0.855115960596857,0.710456177448748,1.03004649159844,"Threshold"
"3GCR-Ec","Model B","Temperature",1,-4.99582985821518,-2.56152797133277,0.856533640268664,0.712091785886224,1.0310630040417,"Threshold"
"3GCR-Ec","Model B","Temperature",1,-4.95412844036697,-2.55556484974025,0.857952207703303,0.713726172050548,1.03208468657594,"Threshold"
"3GCR-Ec","Model B","Temperature",1,-4.91242702251877,-2.54960172814774,0.859371541124698,0.715359179517507,1.03311141708992,"Threshold"
"3GCR-Ec","Model B","Temperature",1,-4.87072560467056,-2.54363860655523,0.860791518756773,0.716990651862888,1.03414307347241,"Threshold"
"3GCR-Ec","Model B","Temperature",1,-4.82902418682236,-2.53767548496272,0.862212018823451,0.71862043266248,1.03517953361215,"Threshold"
"3GCR-Ec","Model B","Temperature",1,-4.78732276897414,-2.5317123633702,0.863632919548657,0.72024836549207,1.03622067539791,"Threshold"
"3GCR-Ec","Model B","Temperature",1,-4.74562135112594,-2.52574924177769,0.865054099156314,0.721874293927444,1.03726637671844,"Threshold"
"3GCR-Ec","Model B","Temperature",1,-4.70391993327773,-2.51978612018518,0.866475435870347,0.72349806154439,1.03831651546251,"Threshold"
"3GCR-Ec","Model B","Temperature",1,-4.66221851542952,-2.51382299859266,0.86789680791468,0.725119511918696,1.03937096951887,"Threshold"
"3GCR-Ec","Model B","Temperature",1,-4.62051709758132,-2.50785987700015,0.869318093513236,0.726738488626148,1.04042961677628,"Threshold"
"3GCR-Ec","Model B","Temperature",1,-4.57881567973311,-2.50189675540764,0.870739170889939,0.728354835242534,1.0414923351235,"Threshold"
"3GCR-Ec","Model B","Temperature",1,-4.53711426188491,-2.49593363381512,0.872159918268714,0.729968395343642,1.04255900244928,"Threshold"
"3GCR-Ec","Model B","Temperature",1,-4.4954128440367,-2.48997051222261,0.873580213873484,0.731579012505259,1.04362949664239,"Threshold"
"3GCR-Ec","Model B","Temperature",1,-4.45371142618849,-2.4840073906301,0.874999935928173,0.733186530303173,1.04470369559158,"Threshold"
"3GCR-Ec","Model B","Temperature",1,-4.41201000834029,-2.47804426903759,0.876418962656706,0.734790792313169,1.04578147718562,"Threshold"
"3GCR-Ec","Model B","Temperature",1,-4.37030859049208,-2.47208114744507,0.877837172283006,0.736391642111037,1.04686271931325,"Threshold"
"3GCR-Ec","Model B","Temperature",1,-4.32860717264387,-2.46611802585256,0.879254443030996,0.737988923272563,1.04794729986324,"Threshold"
"3GCR-Ec","Model B","Temperature",1,-4.28690575479567,-2.46015490426005,0.880670653124602,0.739582479373535,1.04903509672435,"Threshold"
"3GCR-Ec","Model B","Temperature",1,-4.24520433694746,-2.45419178266753,0.882085680787747,0.741172153989739,1.05012598778533,"Threshold"
"3GCR-Ec","Model B","Temperature",1,-4.20350291909925,-2.44822866107502,0.883499404244356,0.742757790696965,1.05121985093495,"Threshold"
"3GCR-Ec","Model B","Temperature",1,-4.16180150125104,-2.44226553948251,0.884911701718351,0.744339233070997,1.05231656406196,"Threshold"
"3GCR-Ec","Model B","Temperature",1,-4.12010008340284,-2.43630241789,0.886322451433657,0.745916324687625,1.05341600505511,"Threshold"
"3GCR-Ec","Model B","Temperature",1,-4.07839866555463,-2.43033929629748,0.887731531614197,0.747488909122635,1.05451805180318,"Threshold"
"3GCR-Ec","Model B","Temperature",1,-4.03669724770642,-2.42437617470497,0.889138820483897,0.749056829951815,1.05562258219491,"Threshold"
"3GCR-Ec","Model B","Temperature",1,-3.99499582985822,-2.41841305311246,0.89054419626668,0.750619930750953,1.05672947411907,"Threshold"
"3GCR-Ec","Model B","Temperature",1,-3.95329441201001,-2.41244993151994,0.891947537186469,0.752178055095834,1.0578386054644,"Threshold"
"3GCR-Ec","Model B","Temperature",1,-3.9115929941618,-2.40648680992743,0.893348721467189,0.753731046562248,1.05894985411968,"Threshold"
"3GCR-Ec","Model B","Temperature",1,-3.8698915763136,-2.40052368833492,0.894747627332764,0.755278748725981,1.06006309797366,"Threshold"
"3GCR-Ec","Model B","Temperature",1,-3.82819015846539,-2.39456056674241,0.896144133007117,0.75682100516282,1.0611782149151,"Threshold"
"3GCR-Ec","Model B","Temperature",1,-3.78648874061718,-2.38859744514989,0.897538116714173,0.758357659448553,1.06229508283275,"Threshold"
"3GCR-Ec","Model B","Temperature",1,-3.74478732276898,-2.38263432355738,0.898933958401448,0.759893559051636,1.06341904709796,"Threshold"
"3GCR-Ec","Model B","Temperature",1,-3.70308590492077,-2.37667120196487,0.900335866489406,0.761433388404083,1.06455521108601,"Threshold"
"3GCR-Ec","Model B","Temperature",1,-3.66138448707256,-2.37070808037235,0.901743461911392,0.76297674652702,1.06570308969158,"Threshold"
"3GCR-Ec","Model B","Temperature",1,-3.61968306922436,-2.36474495877984,0.903156365600752,0.764523232441572,1.06686219780937,"Threshold"
"3GCR-Ec","Model B","Temperature",1,-3.57798165137615,-2.35878183718733,0.90457419849083,0.766072445168864,1.06803205033406,"Threshold"
"3GCR-Ec","Model B","Temperature",1,-3.53628023352794,-2.35281871559481,0.905996581514974,0.767623983730022,1.06921216216033,"Threshold"
"3GCR-Ec","Model B","Temperature",1,-3.49457881567974,-2.3468555940023,0.907423135606526,0.769177447146171,1.07040204818287,"Threshold"
"3GCR-Ec","Model B","Temperature",1,-3.45287739783153,-2.34089247240979,0.908853481698834,0.770732434438437,1.07160122329637,"Threshold"
"3GCR-Ec","Model B","Temperature",1,-3.41117597998332,-2.33492935081728,0.910287240725243,0.772288544627945,1.07280920239552,"Threshold"
"3GCR-Ec","Model B","Temperature",1,-3.36947456213511,-2.32896622922476,0.911724033619097,0.773845376735819,1.07402550037499,"Threshold"
"3GCR-Ec","Model B","Temperature",1,-3.32777314428691,-2.32300310763225,0.913163481313742,0.775402529783187,1.07524963212948,"Threshold"
"3GCR-Ec","Model B","Temperature",1,-3.2860717264387,-2.31703998603974,0.914605204742523,0.776959602791172,1.07648111255367,"Threshold"
"3GCR-Ec","Model B","Temperature",1,-3.2443703085905,-2.31107686444722,0.916048824838787,0.778516194780901,1.07771945654224,"Threshold"
"3GCR-Ec","Model B","Temperature",1,-3.20266889074229,-2.30511374285471,0.917493962535877,0.780071904773499,1.07896417898989,"Threshold"
"3GCR-Ec","Model B","Temperature",1,-3.16096747289408,-2.2991506212622,0.91894023876714,0.781626331790091,1.0802147947913,"Threshold"
"3GCR-Ec","Model B","Temperature",1,-3.11926605504588,-2.29318749966969,0.920387274465921,0.783179074851802,1.08147081884116,"Threshold"
"3GCR-Ec","Model B","Temperature",1,-3.07756463719767,-2.28722437807717,0.921834690565564,0.784729732979758,1.08273176603415,"Threshold"
"3GCR-Ec","Model B","Temperature",1,-3.03586321934946,-2.28126125648466,0.923282107999417,0.786277905195085,1.08399715126495,"Threshold"
"3GCR-Ec","Model B","Temperature",1,-2.99416180150125,-2.27529813489215,0.924729147700823,0.787823190518907,1.08526648942826,"Threshold"
"3GCR-Ec","Model B","Temperature",1,-2.95246038365305,-2.26933501329963,0.926175430603128,0.78936518797235,1.08653929541876,"Threshold"
"3GCR-Ec","Model B","Temperature",1,-2.91075896580484,-2.26337189170712,0.927620577639678,0.79090349657654,1.08781508413113,"Threshold"
"3GCR-Ec","Model B","Temperature",1,-2.86905754795663,-2.25740877011461,0.929064209743817,0.792437715352601,1.08909337046006,"Threshold"
"3GCR-Ec","Model B","Temperature",1,-2.82735613010842,-2.2514456485221,0.930505947848892,0.793967443321659,1.09037366930025,"Threshold"
"3GCR-Ec","Model B","Temperature",1,-2.78565471226022,-2.24548252692958,0.931945412888248,0.795492279504841,1.09165549554636,"Threshold"
"3GCR-Ec","Model B","Temperature",1,-2.74395329441201,-2.23951940533707,0.933382225795229,0.79701182292327,1.0929383640931,"Threshold"
"3GCR-Ec","Model B","Temperature",1,-2.70225187656381,-2.23355628374456,0.934816007503182,0.798525672598072,1.09422178983514,"Threshold"
"3GCR-Ec","Model B","Temperature",1,-2.6605504587156,-2.22759316215204,0.936246378945451,0.800033427550373,1.09550528766717,"Threshold"
"3GCR-Ec","Model B","Temperature",1,-2.61884904086739,-2.22163004055953,0.937672961055382,0.801534686801298,1.09678837248388,"Threshold"
"3GCR-Ec","Model B","Temperature",1,-2.57714762301918,-2.21566691896702,0.93909537476632,0.803029049371973,1.09807055917996,"Threshold"
"3GCR-Ec","Model B","Temperature",1,-2.53544620517098,-2.2097037973745,0.940513241011611,0.804516114283522,1.09935136265008,"Threshold"
"3GCR-Ec","Model B","Temperature",1,-2.49374478732277,-2.20374067578199,0.9419261807246,0.805995480557071,1.10063029778894,"Threshold"
"3GCR-Ec","Model B","Temperature",1,-2.45204336947456,-2.19777755418948,0.943333814838633,0.807466747213747,1.10190687949123,"Threshold"
"3GCR-Ec","Model B","Temperature",1,-2.41034195162636,-2.19181443259697,0.944735764287054,0.808929513274673,1.10318062265162,"Threshold"
"3GCR-Ec","Model B","Temperature",1,-2.36864053377815,-2.18585131100445,0.946131650003209,0.810383377760975,1.1044510421648,"Threshold"
"3GCR-Ec","Model B","Temperature",1,-2.32693911592994,-2.17988818941194,0.947521092920443,0.811827939693779,1.10571765292546,"Threshold"
"3GCR-Ec","Model B","Temperature",1,-2.28523769808174,-2.17392506781943,0.948903713972102,0.81326279809421,1.10697996982829,"Threshold"
"3GCR-Ec","Model B","Temperature",1,-2.24353628023353,-2.16796194622691,0.950279134091531,0.814687551983394,1.10823750776798,"Threshold"
"3GCR-Ec","Model B","Temperature",1,-2.20183486238532,-2.1619988246344,0.951646974212076,0.816101800382456,1.1094897816392,"Threshold"
"3GCR-Ec","Model B","Temperature",1,-2.16013344453712,-2.15603570304189,0.953014745917578,0.817508951154241,1.11075169987661,"Threshold"
"3GCR-Ec","Model B","Temperature",1,-2.11843202668891,-2.15007258144938,0.954389847876284,0.81891265302634,1.11203760602701,"Threshold"
"3GCR-Ec","Model B","Temperature",1,-2.0767306088407,-2.14410945985686,0.955771731648145,0.820312866316993,1.11334616765328,"Threshold"
"3GCR-Ec","Model B","Temperature",1,-2.03502919099249,-2.13814633826435,0.957159848793114,0.821709551344441,1.1146760523183,"Threshold"
"3GCR-Ec","Model B","Temperature",1,-1.99332777314429,-2.13218321667184,0.958553650871141,0.823102668426924,1.11602592758496,"Threshold"
"3GCR-Ec","Model B","Temperature",1,-1.95162635529608,-2.12622009507932,0.959952589442177,0.824492177882682,1.11739446101615,"Threshold"
"3GCR-Ec","Model B","Temperature",1,-1.90992493744788,-2.12025697348681,0.961356116066174,0.825878040029955,1.11878032017474,"Threshold"
"3GCR-Ec","Model B","Temperature",1,-1.86822351959967,-2.1142938518943,0.962763682303083,0.827260215186985,1.12018217262363,"Threshold"
"3GCR-Ec","Model B","Temperature",1,-1.82652210175146,-2.10833073030179,0.964174739712857,0.828638663672012,1.1215986859257,"Threshold"
"3GCR-Ec","Model B","Temperature",1,-1.78482068390325,-2.10236760870927,0.965588739855445,0.830013345803275,1.12302852764383,"Threshold"
