"x_scaled","x_orig","y","lower_ci_99","upper_ci_99","lower_ci_95","upper_ci_95","lower_ci_90","upper_ci_90","effect_size","type","significance_level","sig_symbol","Bacteria","Climate_Variable","Lag_Years","Relationship_Type","Value","OR","Lower_CI","Upper_CI","Smooth_Parameter","label_short","x_value","or_value","Figure_Label","Model","priority_score"
1.27907379301599,21.8181818181818,0.94904485501836,0.904895501042466,0.995304937069116,0.915265878588501,0.984045709417859,0.920613924189715,0.97833645727338,0.0509551449816397,"Global minimum","Highly significant","**","CR-Ec","Temperature",3,"Threshold",21.8181818181818,0.94904485501836,0.915265878588501,0.984045709417859,0.299999741622943,"GMin","21.818","0.949","GMin (21.818°C)
OR = 0.949**","Model B",NA
3.90215162123355,40,1.09070512865038,0.820601747349036,1.44872619366911,0.878428855948644,1.35374304626216,0.90954532696176,1.30758261677378,0.0907051286503795,"Trend Global maximum","Trend only","","CR-Ec","Temperature",3,"Threshold",40,1.09070512865038,0.878428855948644,1.35374304626216,0.299999741622943,"GMax","40","1.091","GMax (40°C)
OR = 1.091","Model B",NA
-1.45831247266976,2.84403669724771,1.0344421459363,0.997943634348289,1.07226616268623,1.00655344831675,1.06309817456732,1.01098466152351,1.05844012904517,0.0344421459363049,"Maximum","Significant","*","CR-Ec","Temperature",3,"Threshold",2.84403669724771,1.0344421459363,1.00655344831675,1.06309817456732,0.299999741622943,"Max"," 2.844","1.034","Max ( 2.844°C)
OR = 1.034*","Model B",NA
-0.104551593493329,135.11259382819,1.01526425040922,0.997645329140524,1.0331936224244,1.00183059392593,1.02887763192218,1.00397755134981,1.02667754732985,0.0152642504092237,"Global maximum","Significant","*","CR-Ec","Wet Days",1,"Threshold",135.11259382819,1.01526425040922,1.00183059392593,1.02887763192218,0.22,"GMax","135.113","1.015","GMax (135.113d)
OR = 1.015*","Model B",NA
2.0606835392217,248.457047539616,0.939914039061222,0.879872950589422,1.00406688121492,0.893870859622986,0.988337247711432,0.901115034002869,0.980389435577659,0.0600859609387784,"Rapid change","Significant","*","CR-Ec","Wet Days",1,"Threshold",248.457047539616,0.939914039061222,0.893870859622986,0.988337247711432,0.22,"Rap","248.457","0.940","Rap (248.457d)
OR = 0.940*","Model B",NA
3.04531585122898,300,0.88103145419738,0.760237503033519,1.02098894670332,0.787524888919503,0.985624007408133,0.801854800228106,0.96801473229524,0.11896854580262,"Global minimum","Significant","*","CR-Ec","Wet Days",1,"Threshold",300,0.88103145419738,0.787524888919503,0.985624007408133,0.22,"GMin","300","0.881","GMin (300d)
OR = 0.881*","Model B",NA
1.40760582033111,23.3194328607173,1.27602734448096,1.07416653208106,1.51556903173819,1.11934189236432,1.45450484563603,1.14316761247551,1.42423103898793,0.276027344480959,"Global maximum","Highly significant","**","CR-Kp","Temperature",3,"Threshold",23.3194328607173,1.27602734448096,1.11934189236432,1.45450484563603,0.299998743537536,"GMax","23.319","1.276","GMax (23.319°C)
OR = 1.276**","Model B",NA
3.77436453997302,40,0.823458711266209,0.593354955096136,1.13710120205129,0.642051020704877,1.05307627259528,0.668390999900118,1.0124418754955,0.176541288733791,"Trend Global minimum","Trend only","","CR-Kp","Temperature",3,"Threshold",40,0.823458711266209,0.642051020704877,1.05307627259528,0.299998743537536,"GMin","40","0.823","GMin (40°C)
OR = 0.823","Model B",NA
0.555572681260022,17.3144286905755,1.13625220288142,1.02247534652217,1.26308714704249,1.04857080465296,1.23148989333126,1.06217880859382,1.21564730062248,0.136252202881424,"Rapid change","Highly significant","**","CR-Kp","Temperature",3,"Threshold",17.3144286905755,1.13625220288142,1.04857080465296,1.23148989333126,0.299998743537536,"Rap","17.314","1.136","Rap (17.314°C)
OR = 1.136**","Model B",NA
-2.01236052955145,-0.783986655546292,0.879893336834965,0.67722219337628,1.14317536575572,0.720963946125425,1.0738368400739,0.744416176805089,1.04001301706417,0.120106663165035,"Trend Minimum","Trend only","","CR-Kp","Temperature",3,"Threshold",-0.783986655546292,0.879893336834965,0.720963946125425,1.0738368400739,0.299998743537536,"Min","-0.784","0.880","Min (-0.784°C)
OR = 0.880","Model B",NA
-1.64194387212013,51.7931609674729,0.74011741297744,0.58062257412388,0.943170901247434,0.61533423095898,0.890066575334244,0.633874730859703,0.86407241202253,0.25988258702256,"Global minimum","Highly significant","**","CR-Kp","Wet Days",2,"Threshold",51.7931609674729,0.74011741297744,0.61533423095898,0.890066575334244,0.18,"GMin"," 51.793","0.740","GMin ( 51.793d)
OR = 0.740**","Model B",NA
-0.93645671742499,89.0742285237698,1.00795876684633,0.849930826699481,1.19523883117776,0.885314561555453,1.14752081720746,0.903971830922371,1.12385781530832,0.00795876684632635,"Trend Rapid change","Not significant","","CR-Kp","Wet Days",2,"Threshold",89.0742285237698,1.00795876684633,0.885314561555453,1.14752081720746,0.18,"Tre"," 89.074","1.008","Tre ( 89.074d)
OR = 1.008","Model B",NA
-0.43930133995526,115.34612176814,1.27376814906397,1.11782677903159,1.45150493683187,1.15328298251182,1.40686356547569,1.17184709860972,1.38456968879075,0.273768149063974,"Maximum","Highly significant","**","CR-Kp","Wet Days",2,"Threshold",115.34612176814,1.27376814906397,1.15328298251182,1.40686356547569,0.18,"Max","115.346","1.274","Max (115.346d)
OR = 1.274**","Model B",NA
0.41769983454018,160.633861551293,0.950114855688934,0.866107162429082,1.04226416396007,0.885494755523922,1.01944690968,0.895575839935341,1.0079725704709,0.0498851443110665,"Trend Minimum","Trend only","","CR-Kp","Wet Days",2,"Threshold",160.633861551293,0.950114855688934,0.885494755523922,1.01944690968,0.18,"Min","160.634","0.950","Min (160.634d)
OR = 0.950","Model B",NA
3.05499074168913,300,1.71334154640817,0.705954187354137,4.14741979258661,0.872756696366734,3.35828475789518,0.972742920148872,3.01444123605341,0.713341546408172,"Trend Global maximum","Trend only","","CR-Kp","Wet Days",2,"Threshold",300,1.71334154640817,0.872756696366734,3.35828475789518,0.18,"GMax","300","1.713","GMax (300d)
OR = 1.713","Model B",NA
-1.09125861011184,5.30442035029191,0.988579882470854,0.956350323198794,1.02189371162217,0.963960653583403,1.01382679553111,0.967875632017564,1.00972626709062,0.0114201175291456,"Trend Global minimum","Not significant","","CR-Pa","Temperature",2,"Threshold",5.30442035029191,0.988579882470854,0.963960653583403,1.01382679553111,0.15,"GMin","  5.304","0.989","GMin (  5.304°C)
OR = 0.989","Model B",NA
4.82175191421619,40,1.04533517139982,0.762481820715104,1.43310822329115,0.82223547111418,1.32896441543682,0.854578707602076,1.2786684384568,0.045335171399816,"Trend Global maximum","Trend only","","CR-Pa","Temperature",2,"Threshold",40,1.04533517139982,0.82223547111418,1.32896441543682,0.15,"GMax","40","1.045","GMax (40°C)
OR = 1.045","Model B",NA
-3.69952166591519,-10,1.01985032701017,0.955136871871693,1.08889898044055,0.970232087799562,1.071977952322,0.978042213530615,1.06342595094426,0.0198503270101675,"Trend Rapid change","Not significant","","CR-Pa","Temperature",2,"Threshold",-10,1.01985032701017,0.970232087799562,1.071977952322,0.15,"Tre","-10","1.020","Tre (-10°C)
OR = 1.020","Model B",NA
-3.23588027923993,0.01,0.780610379662935,0.530070854713598,1.1493516311215,0.581471914333799,1.04783062254004,0.609655846335565,0.999422445878348,0.219389620337065,"Trend Global minimum","Marginally significant","m","CR-Pa","Wet Days",1,"Threshold",0.01,0.780610379662935,0.581471914333799,1.04783062254004,0.22,"GMin","  0.010","0.781","GMin (  0.010d)
OR = 0.781m","Model B",NA
-0.870247102509218,107.589658048374,0.951922901627251,0.900331758357317,1.00644697965554,0.912410338977026,0.993133241047365,0.918648935033546,0.986392735770065,0.0480770983727485,"Rapid change","Significant","*","CR-Pa","Wet Days",1,"Threshold",107.589658048374,0.951922901627251,0.912410338977026,0.993133241047365,0.22,"Rap","107.590","0.952","Rap (107.590d)
OR = 0.952*","Model B",NA
0.989250603851201,192.160133444537,1.05235406738499,0.995541046144394,1.11241629134677,1.00884074481121,1.0977482210659,1.01571037800445,1.09032255634857,0.052354067384994,"Global maximum","Significant","*","CR-Pa","Wet Days",1,"Threshold",192.160133444537,1.05235406738499,1.00884074481121,1.0977482210659,0.22,"GMax","192.160","1.052","GMax (192.160d)
OR = 1.052*","Model B",NA
6.58665293548436,3200,1.26156817804712,1.04388764790729,1.52457319764015,1.09225747745415,1.45708587121514,1.11785116857389,1.42373614495115,0.261568178047125,"Global maximum","Highly significant","**","CR-Pa","Precipitation",1,"Threshold",3200,1.26156817804712,1.09225747745415,1.45708587121514,0.19,"GMax","3200","1.262","GMax (3200mm)
OR = 1.262**","Model B",NA
1.98269158191091,1566.63886572143,0.895334476196422,0.830999903791833,0.964639303355169,0.845951538563266,0.947594249343853,0.853700706577658,0.938994530847755,0.104665523803578,"Global minimum","Highly significant","**","CR-Pa","Precipitation",1,"Threshold",1566.63886572143,0.895334476196422,0.845951538563266,0.947594249343853,0.19,"GMin","1566.639","0.895","GMin (1566.639mm)
OR = 0.895**","Model B",NA
-0.529927849614472,675.229357798165,1.03656156118942,1.0065178499282,1.06745330046668,1.0136260031145,1.05998806858937,1.01727928302337,1.05618966626441,0.0365615611894234,"Maximum","Highly significant","**","CR-Pa","Precipitation",1,"Threshold",675.229357798165,1.03656156118942,1.0136260031145,1.05998806858937,0.19,"Max"," 675.229","1.037","Max ( 675.229mm)
OR = 1.037**","Model B",NA
